,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
58,1678,English,Reading/Vocabulary Development,110.18.b.2.C,6,"complete analogies that describe part to whole or whole to part (e.g., ink:pen as page: ____ or pen:ink as book: _____);","complete analogies that describe part to whole or whole to part (e.g., ink:pen as page: ____ or pen:ink as book: _____).",158024,110.18.2.C
59,1679,English,Reading/Vocabulary Development,110.18.b.2.D,6,"explain the meaning of foreign words and phrases commonly used in written English (e.g., RSVP, que sera sera); and","explain the meaning of foreign words and phrases commonly used in written English (e.g., RSVP, que sera sera).",158025,110.18.2.D
60,1680,English,Reading/Vocabulary Development,110.18.b.2.E,6,"use a dictionary, a glossary, or a thesaurus (printed or electronic) to determine the meanings, syllabication, pronunciations, alternate word choices, and parts of speech of words.","use a dictionary, a glossary, or a thesaurus (printed or electronic) to determine the meanings, syllabication, pronunciations, alternate word choices, and parts of speech of words.",158026,110.18.2.E
61,1749,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20,6,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions. Students are expected to:","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions.",175602,110.18.20
62,1750,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.A,6,use capitalization for:,use capitalization for,175824,110.18.20.A
63,1751,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.A.i,6,abbreviations;,use capitalization for abbreviations.,158080,110.18.20.Ai
64,1752,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.A.ii,6,initials and acronyms; and,use capitalization for initials and acronyms.,158081,110.18.20.Aii
65,1753,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.A.iii,6,organizations;,use capitalization for organizations.,158082,110.18.20.Aiii
66,1754,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.B,6,recognize and use punctuation marks including:,recognize and use punctuation marks including,175825,110.18.20.B
67,1755,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.B.i,6,commas in compound sentences;,recognize and use punctuation marks including commas in compound sentences.,158083,110.18.20.Bi
68,1756,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.B.ii,6,proper punctuation and spacing for quotations; and,recognize and use punctuation marks including proper punctuation and spacing for quotations.,158084,110.18.20.Bii
69,1758,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.B.iii,6,"parentheses, brackets, and ellipses (to indicate omissions and interruptions or incomplete statements); and","recognize and use punctuation marks including parentheses, brackets, and ellipses (to indicate omissions and interruptions or incomplete statements).",158085,110.18.20.Biii
70,1757,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.18.b.20.C,6,use proper mechanics including italics and underlining for titles of books.,use proper mechanics including italics and underlining for titles of books.,158086,110.18.20.C
71,1759,English,Oral and Written Conventions/Spelling,110.18.b.21,6,Oral and Written Conventions/Spelling. Students spell correctly. Students are expected to:,Oral and Written Conventions/Spelling. Students spell correctly.,175603,110.18.21
72,1760,English,Oral and Written Conventions/Spelling,110.18.b.21.A,6,"differentiate between commonly confused terms (e.g., its, it's; affect, effect);","differentiate between commonly confused terms (e.g., its, it's; affect, effect).",158087,110.18.21.A
73,1761,English,Oral and Written Conventions/Spelling,110.18.b.21.B,6,use spelling patterns and rules and print and electronic resources to determine and check correct spellings; and,use spelling patterns and rules and print and electronic resources to determine and check correct spellings.,158088,110.18.21.B
74,1762,English,Oral and Written Conventions/Spelling,110.18.b.21.C,6,know how to use the spell-check function in word processing while understanding its limitations.,know how to use the spell-check function in word processing while understanding its limitations.,158089,110.18.21.C
75,1763,English,Research/Research Plan,110.18.b.22,6,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them. Students are expected to:,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.,175604,110.18.22
76,1764,English,Research/Research Plan,110.18.b.22.A,6,"brainstorm, consult with others, decide upon a topic, and formulate open-ended questions to address the major research topic; and","brainstorm, consult with others, decide upon a topic, and formulate open-ended questions to address the major research topic.",158090,110.18.22.A
77,1765,English,Research/Research Plan,110.18.b.22.B,6,generate a research plan for gathering relevant information about the major research question.,generate a research plan for gathering relevant information about the major research question.,158091,110.18.22.B
78,1766,English,Research/Gathering Sources,110.18.b.23,6,"Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather. Students are expected to:","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather.",175605,110.18.23
79,1767,English,Research/Gathering Sources,110.18.b.23.A,6,"follow the research plan to collect data from a range of print and electronic resources (e.g., reference texts, periodicals, web pages, online sources) and data from experts;","follow the research plan to collect data from a range of print and electronic resources (e.g., reference texts, periodicals, web pages, online sources) and data from experts.",158092,110.18.23.A
80,1768,English,Research/Gathering Sources,110.18.b.23.B,6,differentiate between primary and secondary sources;,differentiate between primary and secondary sources.,158093,110.18.23.B
81,1769,English,Research/Gathering Sources,110.18.b.23.C,6,"record data, utilizing available technology (e.g., word processors) in order to see the relationships between ideas, and convert graphic/visual data (e.g., charts, diagrams, timelines) into written notes;","record data, utilizing available technology (e.g., word processors) in order to see the relationships between ideas, and convert graphic/visual data (e.g., charts, diagrams, timelines) into written notes.",158094,110.18.23.C
82,1770,English,Research/Gathering Sources,110.18.b.23.D,6,"identify the source of notes (e.g., author, title, page number) and record bibliographic information concerning those sources according to a standard format; and","identify the source of notes (e.g., author, title, page number) and record bibliographic information concerning those sources according to a standard format.",158095,110.18.23.D
83,1771,English,Research/Gathering Sources,110.18.b.23.E,6,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,158096,110.18.23.E
84,1772,English,Research/Synthesizing Information,110.18.b.24,6,Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information. Students are expected to:,Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information.,175606,110.18.24
85,1773,English,Research/Synthesizing Information,110.18.b.24.A,6,"refine the major research question, if necessary, guided by the answers to a secondary set of questions; and","refine the major research question, if necessary, guided by the answers to a secondary set of questions.",158097,110.18.24.A
86,1774,English,Research/Synthesizing Information,110.18.b.24.B,6,evaluate the relevance and reliability of sources for the research.,evaluate the relevance and reliability of sources for the research.,158098,110.18.24.B
87,1779,English,Research/Organizing and Presenting Ideas,110.18.b.25,6,Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience. Students are expected to synthesize the research into a written or an oral presentation that:,Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience.,175607,110.18.25
88,1780,English,Research/Organizing and Presenting Ideas,110.18.b.25.A,6,compiles important information from multiple sources;,compiles important information from multiple sources.,158099,110.18.25.A
89,1781,English,Research/Organizing and Presenting Ideas,110.18.b.25.B,6,"develops a topic sentence, summarizes findings, and uses evidence to support conclusions;","develops a topic sentence, summarizes findings, and uses evidence to support conclusions.",158100,110.18.25.B
90,1782,English,Research/Organizing and Presenting Ideas,110.18.b.25.C,6,presents the findings in a consistent format; and,presents the findings in a consistent format.,158101,110.18.25.C
91,1783,English,Research/Organizing and Presenting Ideas,110.18.b.25.D,6,"uses quotations to support ideas and an appropriate form of documentation to acknowledge sources (e.g., bibliography, works cited).","uses quotations to support ideas and an appropriate form of documentation to acknowledge sources (e.g., bibliography, works cited).",158102,110.18.25.D
92,1784,English,Listening and Speaking/Listening,110.18.b.26,6,Listening and Speaking/Listening. Students will use comprehension skills to listen attentively to others in formal and informal settings. Students will continue to apply earlier standards with greater complexity. Students are expected to:,Listening and Speaking/Listening. Students will use comprehension skills to listen attentively to others in formal and informal settings. Students will continue to apply earlier standards with greater complexity.,175608,110.18.26
93,1785,English,Listening and Speaking/Listening,110.18.b.26.A,6,listen to and interpret a speaker's messages (both verbal and nonverbal) and ask questions to clarify the speaker's purpose and perspective;,listen to and interpret a speaker's messages (both verbal and nonverbal) and ask questions to clarify the speaker's purpose and perspective.,158103,110.18.26.A
94,1786,English,Listening and Speaking/Listening,110.18.b.26.B,6,follow and give oral instructions that include multiple action steps; and,follow and give oral instructions that include multiple action steps.,158104,110.18.26.B
95,1787,English,Listening and Speaking/Listening,110.18.b.26.C,6,paraphrase the major ideas and supporting evidence in formal and informal presentations.,paraphrase the major ideas and supporting evidence in formal and informal presentations.,158105,110.18.26.C
96,1788,English,Listening and Speaking/Speaking,110.18.b.27,6,"Listening and Speaking/Speaking. Students speak clearly and to the point, using the conventions of language. Students will continue to apply earlier standards with greater complexity. Students are expected to give an organized presentation with a specific point of view, employing eye contact, speaking rate, volume, enunciation, natural gestures, and conventions of language to communicate ideas effectively.","give an organized presentation with a specific point of view, employing eye contact, speaking rate, volume, enunciation, natural gestures, and conventions of language to communicate ideas effectively.",158106,110.18.27.A
97,1789,English,Listening and Speaking/Teamwork,110.18.b.28,6,Listening and Speaking/Teamwork. Students work productively with others in teams. Students will continue to apply earlier standards with greater complexity. Students are expected to participate in student-led discussions by eliciting and considering suggestions from other group members and by identifying points of agreement and disagreement.,participate in student-led discussions by eliciting and considering suggestions from other group members and by identifying points of agreement and disagreement.,158107,110.18.28.A
98,1684,English,Reading/Comprehension of Literary Text/Theme and Genre,110.18.b.3,6,"Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding",175611,110.18.3
99,1681,English,Reading/Comprehension of Literary Text/Theme and Genre,110.18.b.3.A,6,"infer the implicit theme of a work of fiction, distinguishing theme from the topic;","infer the implicit theme of a work of fiction, distinguishing theme from the topic.",158027,110.18.3.A
100,1685,English,Reading/Comprehension of Literary Text/Theme and Genre,110.18.b.3.B,6,"analyze the function of stylistic elements (e.g., magic helper, rule of three) in traditional and classical literature from various cultures; and","analyze the function of stylistic elements (e.g., magic helper, rule of three) in traditional and classical literature from various cultures.",158028,110.18.3.B
101,1682,English,Reading/Comprehension of Literary Text/Theme and Genre,110.18.b.3.C,6,compare and contrast the historical and cultural settings of two literary works.,compare and contrast the historical and cultural settings of two literary works.,158029,110.18.3.C
102,1686,English,Reading/Comprehension of Literary Text/Poetry,110.18.b.4,6,"Reading/Comprehension of Literary Text/Poetry. Students understand, make inferences and draw conclusions about the structure and elements of poetry and provide evidence from text to support their understanding. Students are expected to explain how figurative language (e.g., personification, metaphors, similes, hyperbole) contributes to the meaning of a poem.","explain how figurative language (e.g., personification, metaphors, similes, hyperbole) contributes to the meaning of a poem.",158030,110.18.4.A
103,1687,English,Reading/Comprehension of Literary Text/Drama,110.18.b.5,6,"Reading/Comprehension of Literary Text/Drama. Students understand, make inferences and draw conclusions about the structure and elements of drama and provide evidence from text to support their understanding. Students are expected to explain the similarities and differences in the setting, characters, and plot of a play and those in a film based upon the same story line.","explain the similarities and differences in the setting, characters, and plot of a play and those in a film based upon the same story line.",158031,110.18.5.A
104,1688,English,Reading/Comprehension of Literary Text/Fiction,110.18.b.6,6,"Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding.",175614,110.18.6
105,1689,English,Reading/Comprehension of Literary Text/Fiction,110.18.b.6.A,6,"summarize the elements of plot development (e.g., rising action, turning point, climax, falling action, denouement) in various works of fiction;","summarize the elements of plot development (e.g., rising action, turning point, climax, falling action, denouement) in various works of fiction.",158032,110.18.6.A
106,1683,English,Reading/Comprehension of Literary Text/Fiction,110.18.b.6.B,6,recognize dialect and conversational voice and explain how authors use dialect to convey character; and,recognize dialect and conversational voice and explain how authors use dialect to convey character.,158033,110.18.6.B
107,1690,English,Reading/Comprehension of Literary Text/Fiction,110.18.b.6.C,6,"describe different forms of point-of-view, including first- and third-person.","describe different forms of point-of-view, including first- and third-person.",158034,110.18.6.C
108,1691,English,Reading/Comprehension of Literary Text/Literary Nonfiction,110.18.b.7,6,"Reading/Comprehension of Literary Text/Literary Nonfiction. Students understand, make inferences and draw conclusions about the varied structural patterns and features of literary nonfiction and provide evidence from text to support their understanding. Students are expected to identify the literary language and devices used in memoirs and personal narratives and compare their characteristics with those of an autobiography.",identify the literary language and devices used in memoirs and personal narratives and compare their characteristics with those of an autobiography.,158035,110.18.7.A
109,1692,English,Reading/Comprehension of Literary Text/Sensory Language,110.18.b.8,6,"Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding. Students are expected to explain how authors create meaning through stylistic elements and figurative language emphasizing the use of personification, hyperbole, and refrains.","explain how authors create meaning through stylistic elements and figurative language emphasizing the use of personification, hyperbole, and refrains.",158036,110.18.8.A
