,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
26,2538,English,Writing/Literary Texts,110.32.b.14.C,"9, 10, 11, 12",write a script with an explicit or implicit theme and details that contribute to a definite mood or tone.,write a script with an explicit or implicit theme and details that contribute to a definite mood or tone.,158476,110.32.14.C
27,2539,English,Writing/Expository and Procedural Texts,110.32.b.15,"9, 10, 11, 12",Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes. Students are expected to:,Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes.,175706,110.32.15
28,2540,English,Writing/Expository and Procedural Texts,110.32.b.15.A,"9, 10, 11, 12",write an analytical essay of sufficient length that includes:,write an analytical essay of sufficient length that includes,175841,110.32.15.A
29,2541,English,Writing/Expository and Procedural Texts,110.32.b.15.A.i,"9, 10, 11, 12",effective introductory and concluding paragraphs and a variety of sentence structures;,write an analytical essay of sufficient length that includes effective introductory and concluding paragraphs and a variety of sentence structures.,158477,110.32.15.Ai
30,2542,English,Writing/Expository and Procedural Texts,110.32.b.15.A.ii,"9, 10, 11, 12","rhetorical devices, and transitions between paragraphs;","write an analytical essay of sufficient length that includes rhetorical devices, and transitions between paragraphs.",158478,110.32.15.Aii
31,2543,English,Writing/Expository and Procedural Texts,110.32.b.15.A.iii,"9, 10, 11, 12",a thesis or controlling idea;,write an analytical essay of sufficient length that includes a thesis or controlling idea.,158479,110.32.15.Aiii
32,2544,English,Writing/Expository and Procedural Texts,110.32.b.15.A.iv,"9, 10, 11, 12","an organizing structure appropriate to purpose, audience, and context;","write an analytical essay of sufficient length that includes an organizing structure appropriate to purpose, audience, and context.",158480,110.32.15.Aiv
33,2545,English,Writing/Expository and Procedural Texts,110.32.b.15.A.v,"9, 10, 11, 12",relevant evidence and well-chosen details; and,write an analytical essay of sufficient length that includes relevant evidence and well-chosen details.,158481,110.32.15.Av
34,2546,English,Writing/Expository and Procedural Texts,110.32.b.15.A.vi,"9, 10, 11, 12","distinctions about the relative value of specific data, facts, and ideas that support the thesis statement;","write an analytical essay of sufficient length that includes distinctions about the relative value of specific data, facts, and ideas that support the thesis statement.",158482,110.32.15.Avi
35,2547,English,Writing/Expository and Procedural Texts,110.32.b.15.B,"9, 10, 11, 12","write procedural or work-related documents (e.g., instructions, e-mails, correspondence, memos, project plans) that include:","write procedural or work-related documents (e.g., instructions, e-mails, correspondence, memos, project plans) that include",175842,110.32.15.B
36,2548,English,Writing/Expository and Procedural Texts,110.32.b.15.B.i,"9, 10, 11, 12",organized and accurately conveyed information;,"write procedural or work-related documents (e.g., instructions, e-mails, correspondence, memos, project plans) that include organized and accurately conveyed information.",158483,110.32.15.Bi
37,2549,English,Writing/Expository and Procedural Texts,110.32.b.15.B.ii,"9, 10, 11, 12",reader-friendly formatting techniques; and,"write procedural or work-related documents (e.g., instructions, e-mails, correspondence, memos, project plans) that include reader-friendly formatting techniques.",158484,110.32.15.Bii
38,2550,English,Writing/Expository and Procedural Texts,110.32.b.15.B.iii,"9, 10, 11, 12",anticipation of readers' questions;,"write procedural or work-related documents (e.g., instructions, e-mails, correspondence, memos, project plans) that include anticipation of readers' questions.",158485,110.32.15.Biii
39,2551,English,Writing/Expository and Procedural Texts,110.32.b.15.C,"9, 10, 11, 12","write an interpretative response to an expository or a literary text (e.g., essay or review) that:","write an interpretative response to an expository or a literary text (e.g., essay or review) that",175843,110.32.15.C
40,2552,English,Writing/Expository and Procedural Texts,110.32.b.15.C.i,"9, 10, 11, 12",extends beyond a summary and literal analysis;,"write an interpretative response to an expository or a literary text (e.g., essay or review) that extends beyond a summary and literal analysis.",158486,110.32.15.Ci
41,2553,English,Writing/Expository and Procedural Texts,110.32.b.15.C.ii,"9, 10, 11, 12",addresses the writing skills for an analytical essay and provides evidence from the text using embedded quotations; and,"write an interpretative response to an expository or a literary text (e.g., essay or review) that addresses the writing skills for an analytical essay and provides evidence from the text using embedded quotations.",158487,110.32.15.Cii
42,2554,English,Writing/Expository and Procedural Texts,110.32.b.15.C.iii,"9, 10, 11, 12",analyzes the aesthetic effects of an author's use of stylistic and rhetorical devices; and,"write an interpretative response to an expository or a literary text (e.g., essay or review) that analyzes the aesthetic effects of an author's use of stylistic and rhetorical devices.",158488,110.32.15.Ciii
43,2559,English,Writing/Expository and Procedural Texts,110.32.b.15.D,"9, 10, 11, 12","produce a multimedia presentation (e.g., documentary, class newspaper, docudrama, infomercial, visual or textual parodies, theatrical production) with graphics, images, and sound that conveys a distinctive point of view and appeals to a specific audience.","produce a multimedia presentation (e.g., documentary, class newspaper, docudrama, infomercial, visual or textual parodies, theatrical production) with graphics, images, and sound that conveys a distinctive point of view and appeals to a specific audience.",158489,110.32.15.D
44,2560,English,Writing/Persuasive Texts,110.32.b.16,"9, 10, 11, 12",Writing/Persuasive Texts. Students write persuasive texts to influence the attitudes or actions of a specific audience on specific issues. Students are expected to write an argumentative essay to the appropriate audience that includes:,Writing/Persuasive Texts. Students write persuasive texts to influence the attitudes or actions of a specific audience on specific issues.,175707,110.32.16
45,2555,English,Writing/Persuasive Texts,110.32.b.16.A,"9, 10, 11, 12",a clear thesis or position based on logical reasons supported by precise and relevant evidence;,a clear thesis or position based on logical reasons supported by precise and relevant evidence.,158490,110.32.16.A
46,2561,English,Writing/Persuasive Texts,110.32.b.16.B,"9, 10, 11, 12","consideration of the whole range of information and views on the topic and accurate and honest representation of these views (i.e., in the author's own words and not out of context);","consideration of the whole range of information and views on the topic and accurate and honest representation of these views (i.e., in the author's own words and not out of context).",158491,110.32.16.B
47,2556,English,Writing/Persuasive Texts,110.32.b.16.C,"9, 10, 11, 12",counter-arguments based on evidence to anticipate and address objections;,counter-arguments based on evidence to anticipate and address objections.,158492,110.32.16.C
48,2557,English,Writing/Persuasive Texts,110.32.b.16.D,"9, 10, 11, 12","an organizing structure appropriate to the purpose, audience, and context;","an organizing structure appropriate to the purpose, audience, and context.",158493,110.32.16.D
49,2558,English,Writing/Persuasive Texts,110.32.b.16.E,"9, 10, 11, 12","an analysis of the relative value of specific data, facts, and ideas; and","an analysis of the relative value of specific data, facts, and ideas.",158494,110.32.16.E
50,2562,English,Writing/Persuasive Texts,110.32.b.16.F,"9, 10, 11, 12","a range of appropriate appeals (e.g., descriptions, anecdotes, case studies, analogies, illustrations).","a range of appropriate appeals (e.g., descriptions, anecdotes, case studies, analogies, illustrations).",158495,110.32.16.F
51,2563,English,Oral and Written Conventions/Conventions,110.32.b.17,"9, 10, 11, 12",Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students will continue to apply earlier standards with greater complexity. Students are expected to:,Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students will continue to apply earlier standards with greater complexity.,175708,110.32.17
52,2564,English,Oral and Written Conventions/Conventions,110.32.b.17.A,"9, 10, 11, 12","use and understand the function of the following parts of speech in the context of reading, writing, and speaking:","use and understand the function of the following parts of speech in the context of reading, writing, and speaking",175844,110.32.17.A
53,2565,English,Oral and Written Conventions/Conventions,110.32.b.17.A.i,"9, 10, 11, 12","more complex active and passive tenses and verbals (gerunds, infinitives, participles);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking more complex active and passive tenses and verbals (gerunds, infinitives, participles).",158496,110.32.17.Ai
54,2566,English,Oral and Written Conventions/Conventions,110.32.b.17.A.ii,"9, 10, 11, 12",restrictive and nonrestrictive relative clauses; and,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking restrictive and nonrestrictive relative clauses.",158497,110.32.17.Aii
55,2567,English,Oral and Written Conventions/Conventions,110.32.b.17.A.iii,"9, 10, 11, 12","reciprocal pronouns (e.g., each other, one another);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking reciprocal pronouns (e.g., each other, one another).",158498,110.32.17.Aiii
56,2568,English,Oral and Written Conventions/Conventions,110.32.b.17.B,"9, 10, 11, 12","identify and use the subjunctive mood to express doubts, wishes, and possibilities; and","identify and use the subjunctive mood to express doubts, wishes, and possibilities.",158499,110.32.17.B
57,2569,English,Oral and Written Conventions/Conventions,110.32.b.17.C,"9, 10, 11, 12","use a variety of correctly structured sentences (e.g., compound, complex, compound-complex).","use a variety of correctly structured sentences (e.g., compound, complex, compound-complex).",158500,110.32.17.C
58,2570,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18,"9, 10, 11, 12","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions. Students are expected to:","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions.",175709,110.32.18
59,2571,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18.A,"9, 10, 11, 12",use conventions of capitalization; and,use conventions of capitalization.,158501,110.32.18.A
60,2572,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18.B,"9, 10, 11, 12",use correct punctuation marks including:,use correct punctuation marks including,175845,110.32.18.B
61,2573,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18.B.i,"9, 10, 11, 12","comma placement in nonrestrictive phrases, clauses, and contrasting expressions;","use correct punctuation marks including comma placement in nonrestrictive phrases, clauses, and contrasting expressions.",158502,110.32.18.Bi
62,2574,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18.B.ii,"9, 10, 11, 12",quotation marks to indicate sarcasm or irony; and,use correct punctuation marks including quotation marks to indicate sarcasm or irony.,158503,110.32.18.Bii
63,2575,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.32.b.18.B.iii,"9, 10, 11, 12",dashes to emphasize parenthetical information.,use correct punctuation marks including dashes to emphasize parenthetical information.,158504,110.32.18.Biii
64,2578,English,Oral and Written Conventions/Spelling,110.32.b.19,"9, 10, 11, 12","Oral and Written Conventions/Spelling. Students spell correctly. Students are expected to spell correctly, including using various resources to determine and check correct spellings.","spell correctly, including using various resources to determine and check correct spellings.",158505,110.32.19.A
65,2495,English,Reading/Comprehension of Literary Text/Theme and Genre,110.32.b.2,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding.",175711,110.32.2
66,2496,English,Reading/Comprehension of Literary Text/Theme and Genre,110.32.b.2.A,"9, 10, 11, 12",compare and contrast differences in similar themes expressed in different time periods;,compare and contrast differences in similar themes expressed in different time periods.,158445,110.32.2.A
67,2497,English,Reading/Comprehension of Literary Text/Theme and Genre,110.32.b.2.B,"9, 10, 11, 12","analyze archetypes (e.g., journey of a hero, tragic flaw) in mythic, traditional and classical literature; and","analyze archetypes (e.g., journey of a hero, tragic flaw) in mythic, traditional and classical literature.",158446,110.32.2.B
68,2498,English,Reading/Comprehension of Literary Text/Theme and Genre,110.32.b.2.C,"9, 10, 11, 12",relate the figurative language of a literary work to its historical and cultural setting.,relate the figurative language of a literary work to its historical and cultural setting.,158447,110.32.2.C
69,2579,English,Research/Research Plan,110.32.b.20,"9, 10, 11, 12",Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them. Students are expected to:,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.,175712,110.32.20
70,2580,English,Research/Research Plan,110.32.b.20.A,"9, 10, 11, 12","brainstorm, consult with others, decide upon a topic, and formulate a major research question to address the major research topic; and","brainstorm, consult with others, decide upon a topic, and formulate a major research question to address the major research topic.",158506,110.32.20.A
71,2581,English,Research/Research Plan,110.32.b.20.B,"9, 10, 11, 12","formulate a plan for engaging in research on a complex, multi-faceted topic.","formulate a plan for engaging in research on a complex, multi-faceted topic.",158507,110.32.20.B
72,2582,English,Research/Gathering Sources,110.32.b.21,"9, 10, 11, 12","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather. Students are expected to:","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather.",175713,110.32.21
73,2583,English,Research/Gathering Sources,110.32.b.21.A,"9, 10, 11, 12",follow the research plan to compile data from authoritative sources in a manner that identifies the major issues and debates within the field of inquiry;,follow the research plan to compile data from authoritative sources in a manner that identifies the major issues and debates within the field of inquiry.,158508,110.32.21.A
74,2584,English,Research/Gathering Sources,110.32.b.21.B,"9, 10, 11, 12","organize information gathered from multiple sources to create a variety of graphics and forms (e.g., notes, learning logs); and","organize information gathered from multiple sources to create a variety of graphics and forms (e.g., notes, learning logs).",158509,110.32.21.B
75,2585,English,Research/Gathering Sources,110.32.b.21.C,"9, 10, 11, 12","paraphrase, summarize, quote, and accurately cite all researched information according to a standard format (e.g., author, title, page number).","paraphrase, summarize, quote, and accurately cite all researched information according to a standard format (e.g., author, title, page number).",158510,110.32.21.C
76,2586,English,Research/Synthesizing Information,110.32.b.22,"9, 10, 11, 12",Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information. Students are expected to:,Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information.,175714,110.32.22
77,2587,English,Research/Synthesizing Information,110.32.b.22.A,"9, 10, 11, 12",modify the major research question as necessary to refocus the research plan;,modify the major research question as necessary to refocus the research plan.,158511,110.32.22.A
78,2588,English,Research/Synthesizing Information,110.32.b.22.B,"9, 10, 11, 12","evaluate the relevance of information to the topic and determine the reliability, validity, and accuracy of sources (including Internet sources) by examining their authority and objectivity; and","evaluate the relevance of information to the topic and determine the reliability, validity, and accuracy of sources (including Internet sources) by examining their authority and objectivity.",158512,110.32.22.B
79,2589,English,Research/Synthesizing Information,110.32.b.22.C,"9, 10, 11, 12",critique the research process at each step to implement changes as the need occurs and is identified.,critique the research process at each step to implement changes as the need occurs and is identified.,158513,110.32.22.C
80,2590,English,Research/Organizing and Presenting Ideas,110.32.b.23,"9, 10, 11, 12",Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience. Students are expected to synthesize the research into a written or an oral presentation that:,Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience.,175715,110.32.23
81,2591,English,Research/Organizing and Presenting Ideas,110.32.b.23.A,"9, 10, 11, 12",marshals evidence in support of a clear thesis statement and related claims;,marshals evidence in support of a clear thesis statement and related claims.,158514,110.32.23.A
82,2592,English,Research/Organizing and Presenting Ideas,110.32.b.23.B,"9, 10, 11, 12",provides an analysis for the audience that reflects a logical progression of ideas and a clearly stated point of view;,provides an analysis for the audience that reflects a logical progression of ideas and a clearly stated point of view.,158515,110.32.23.B
83,2593,English,Research/Organizing and Presenting Ideas,110.32.b.23.C,"9, 10, 11, 12",uses graphics and illustrations to help explain concepts where appropriate;,uses graphics and illustrations to help explain concepts where appropriate.,158516,110.32.23.C
84,2597,English,Research/Organizing and Presenting Ideas,110.32.b.23.D,"9, 10, 11, 12","uses a variety of evaluative tools (e.g., self-made rubrics, peer reviews, teacher and expert evaluations) to examine the quality of the research; and","uses a variety of evaluative tools (e.g., self-made rubrics, peer reviews, teacher and expert evaluations) to examine the quality of the research.",158517,110.32.23.D
85,2598,English,Research/Organizing and Presenting Ideas,110.32.b.23.E,"9, 10, 11, 12","uses a style manual (e.g., Modern Language Association, Chicago Manual of Style) to document sources and format written materials.","uses a style manual (e.g., Modern Language Association, Chicago Manual of Style) to document sources and format written materials.",158518,110.32.23.E
86,2599,English,Listening and Speaking/Listening,110.32.b.24,"9, 10, 11, 12",Listening and Speaking/Listening. Students will use comprehension skills to listen attentively to others in formal and informal settings. Students will continue to apply earlier standards with greater complexity. Students are expected to:,Listening and Speaking/Listening. Students will use comprehension skills to listen attentively to others in formal and informal settings. Students will continue to apply earlier standards with greater complexity.,175716,110.32.24
87,2600,English,Listening and Speaking/Listening,110.32.b.24.A,"9, 10, 11, 12","listen responsively to a speaker by taking notes that summarize, synthesize, or highlight the speaker's ideas for critical reflection and by asking questions related to the content for clarification and elaboration;","listen responsively to a speaker by taking notes that summarize, synthesize, or highlight the speaker's ideas for critical reflection and by asking questions related to the content for clarification and elaboration.",158519,110.32.24.A
88,2601,English,Listening and Speaking/Listening,110.32.b.24.B,"9, 10, 11, 12","follow and give complex oral instructions to perform specific tasks, answer questions, solve problems, and complete processes; and","follow and give complex oral instructions to perform specific tasks, answer questions, solve problems, and complete processes.",158520,110.32.24.B
89,2594,English,Listening and Speaking/Listening,110.32.b.24.C,"9, 10, 11, 12",evaluate how the style and structure of a speech support or undermine its purpose or meaning.,evaluate how the style and structure of a speech support or undermine its purpose or meaning.,158521,110.32.24.C
90,2602,English,Listening and Speaking/Speaking,110.32.b.25,"9, 10, 11, 12","Listening and Speaking/Speaking. Students speak clearly and to the point, using the conventions of language. Students will continue to apply earlier standards with greater complexity. Students are expected to advance a coherent argument that incorporates a clear thesis and a logical progression of valid evidence from reliable sources and that employs eye contact, speaking rate (e.g., pauses for effect), volume, enunciation, purposeful gestures, and conventions of language to communicate ideas effectively.","advance a coherent argument that incorporates a clear thesis and a logical progression of valid evidence from reliable sources and that employs eye contact, speaking rate (e.g., pauses for effect), volume, enunciation, purposeful gestures, and conventions of language to communicate ideas effectively.",158522,110.32.25.A
91,2603,English,Listening and Speaking/Teamwork,110.32.b.26,"9, 10, 11, 12","Listening and Speaking/Teamwork. Students work productively with others in teams. Students will continue to apply earlier standards with greater complexity. Students are expected to participate productively in teams, building on the ideas of others, contributing relevant information, developing a plan for consensus-building, and setting ground rules for decision-making.","participate productively in teams, building on the ideas of others, contributing relevant information, developing a plan for consensus-building, and setting ground rules for decision-making.",158523,110.32.26.A
92,2499,English,Reading/Comprehension of Literary Text/Poetry,110.32.b.3,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Poetry. Students understand, make inferences and draw conclusions about the structure and elements of poetry and provide evidence from text to support their understanding. Students are expected to analyze the structure or prosody (e.g., meter, rhyme scheme) and graphic elements (e.g., line length, punctuation, word position) in poetry.","analyze the structure or prosody (e.g., meter, rhyme scheme) and graphic elements (e.g., line length, punctuation, word position) in poetry.",158448,110.32.3.A
93,2500,English,Reading/Comprehension of Literary Text/Drama,110.32.b.4,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Drama. Students understand, make inferences and draw conclusions about the structure and elements of drama and provide evidence from text to support their understanding. Students are expected to analyze how archetypes and motifs in drama affect the plot of plays.",analyze how archetypes and motifs in drama affect the plot of plays.,158449,110.32.4.A
94,2501,English,Reading/Comprehension of Literary Text/Fiction,110.32.b.5,"9, 10, 11, 12","Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding.",175721,110.32.5
95,2502,English,Reading/Comprehension of Literary Text/Fiction,110.32.b.5.A,"9, 10, 11, 12",analyze isolated scenes and their contribution to the success of the plot as a whole in a variety of works of fiction;,analyze isolated scenes and their contribution to the success of the plot as a whole in a variety of works of fiction.,158450,110.32.5.A
96,2503,English,Reading/Comprehension of Literary Text/Fiction,110.32.b.5.B,"9, 10, 11, 12",analyze differences in the characters' moral dilemmas in works of fiction across different countries or cultures;,analyze differences in the characters' moral dilemmas in works of fiction across different countries or cultures.,158451,110.32.5.B
