,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
38,1390,English,Writing/Literary Texts,110.14.b.18,3,"Writing/Literary Texts. Students write literary texts to express their ideas and feelings about real or imagined people, events, and ideas. Students are expected to:","Writing/Literary Texts. Students write literary texts to express their ideas and feelings about real or imagined people, events, and ideas.",175510,110.14.18
39,1391,English,Writing/Literary Texts,110.14.b.18.A,3,write imaginative stories that build the plot to a climax and contain details about the characters and setting; and,write imaginative stories that build the plot to a climax and contain details about the characters and setting.,157794,110.14.18.A
40,1392,English,Writing/Literary Texts,110.14.b.18.B,3,"write poems that convey sensory details using the conventions of poetry (e.g., rhyme, meter, patterns of verse).","write poems that convey sensory details using the conventions of poetry (e.g., rhyme, meter, patterns of verse).",157795,110.14.18.B
41,1393,English,Writing,110.14.b.19,3,Writing. Students write about their own experiences. Students are expected to write about important personal experiences.,write about important personal experiences.,157796,110.14.19.A
42,1346,English,Reading/Beginning Reading/Strategies,110.14.b.2,3,Reading/Beginning Reading/Strategies. Students comprehend a variety of texts drawing on useful strategies as needed. Students are expected to:,Reading/Beginning Reading/Strategies. Students comprehend a variety of texts drawing on useful strategies as needed.,175512,110.14.2
43,1347,English,Reading/Beginning Reading/Strategies,110.14.b.2.A,3,"use ideas (e.g., illustrations, titles, topic sentences, key words, and foreshadowing clues) to make and confirm predictions;","use ideas (e.g., illustrations, titles, topic sentences, key words, and foreshadowing clues) to make and confirm predictions.",157759,110.14.2.A
44,1348,English,Reading/Beginning Reading/Strategies,110.14.b.2.B,3,"ask relevant questions, seek clarification, and locate facts and details about stories and other texts and support answers with evidence from text; and","ask relevant questions, seek clarification, and locate facts and details about stories and other texts and support answers with evidence from text.",157760,110.14.2.B
45,1349,English,Reading/Beginning Reading/Strategies,110.14.b.2.C,3,"establish purpose for reading selected texts and monitor comprehension, making corrections and adjustments when that understanding breaks down (e.g., identifying clues, using background knowledge, generating questions, re-reading a portion aloud).","establish purpose for reading selected texts and monitor comprehension, making corrections and adjustments when that understanding breaks down (e.g., identifying clues, using background knowledge, generating questions, re-reading a portion aloud).",157761,110.14.2.C
46,1397,English,Writing/Expository and Procedural Texts,110.14.b.20,3,Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes. Students are expected to:,Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes.,175513,110.14.20
47,1394,English,Writing/Expository and Procedural Texts,110.14.b.20.A,3,create brief compositions that:,create brief compositions that,175792,110.14.20.A
48,1395,English,Writing/Expository and Procedural Texts,110.14.b.20.A.i,3,establish a central idea in a topic sentence;,create brief compositions that establish a central idea in a topic sentence.,157797,110.14.20.Ai
49,1396,English,Writing/Expository and Procedural Texts,110.14.b.20.A.ii,3,"include supporting sentences with simple facts, details, and explanations; and","create brief compositions that include supporting sentences with simple facts, details, and explanations.",157798,110.14.20.Aii
50,1398,English,Writing/Expository and Procedural Texts,110.14.b.20.A.iii,3,contain a concluding statement;,create brief compositions that contain a concluding statement.,157799,110.14.20.Aiii
51,1399,English,Writing/Expository and Procedural Texts,110.14.b.20.B,3,"write letters whose language is tailored to the audience and purpose (e.g., a thank you note to a friend) and that use appropriate conventions (e.g., date, salutation, closing); and","write letters whose language is tailored to the audience and purpose (e.g., a thank you note to a friend) and that use appropriate conventions (e.g., date, salutation, closing).",157800,110.14.20.B
52,1400,English,Writing/Expository and Procedural Texts,110.14.b.20.C,3,write responses to literary or expository texts that demonstrate an understanding of the text.,write responses to literary or expository texts that demonstrate an understanding of the text.,157801,110.14.20.C
53,1401,English,Writing/Persuasive Texts,110.14.b.21,3,Writing/Persuasive Texts. Students write persuasive texts to influence the attitudes or actions of a specific audience on specific issues. Students are expected to write persuasive essays for appropriate audiences that establish a position and use supporting details.,write persuasive essays for appropriate audiences that establish a position and use supporting details.,157802,110.14.21.A
54,1402,English,Oral and Written Conventions/Conventions,110.14.b.22,3,Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students continue to apply earlier standards with greater complexity. Students are expected to:,Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students continue to apply earlier standards with greater complexity.,175515,110.14.22
55,1403,English,Oral and Written Conventions/Conventions,110.14.b.22.A,3,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking:","use and understand the function of the following parts of speech in the context of reading, writing, and speaking",175793,110.14.22.A
56,1404,English,Oral and Written Conventions/Conventions,110.14.b.22.A.i,3,"verbs (past, present, and future);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking verbs (past, present, and future).",157803,110.14.22.Ai
57,1405,English,Oral and Written Conventions/Conventions,110.14.b.22.A.ii,3,"nouns (singular/plural, common/proper);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking nouns (singular/plural, common/proper).",157804,110.14.22.Aii
58,1406,English,Oral and Written Conventions/Conventions,110.14.b.22.A.iii,3,"adjectives (e.g., descriptive: wooden, rectangular; limiting: this, that; articles: a, an, the);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adjectives (e.g., descriptive: wooden, rectangular; limiting: this, that; articles: a, an, the).",157805,110.14.22.Aiii
59,1407,English,Oral and Written Conventions/Conventions,110.14.b.22.A.iv,3,"adverbs (e.g., time: before, next; manner: carefully, beautifully);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adverbs (e.g., time: before, next; manner: carefully, beautifully).",157806,110.14.22.Aiv
60,1408,English,Oral and Written Conventions/Conventions,110.14.b.22.A.v,3,prepositions and prepositional phrases;,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking prepositions and prepositional phrases.",157807,110.14.22.Av
61,1409,English,Oral and Written Conventions/Conventions,110.14.b.22.A.vi,3,"possessive pronouns (e.g., his, hers, theirs);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking possessive pronouns (e.g., his, hers, theirs).",157808,110.14.22.Avi
62,1410,English,Oral and Written Conventions/Conventions,110.14.b.22.A.vii,3,"coordinating conjunctions (e.g., and, or, but); and","use and understand the function of the following parts of speech in the context of reading, writing, and speaking coordinating conjunctions (e.g., and, or, but).",157809,110.14.22.Avii
63,1411,English,Oral and Written Conventions/Conventions,110.14.b.22.A.viii,3,time-order transition words and transitions that indicate a conclusion;,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking time-order transition words and transitions that indicate a conclusion.",157810,110.14.22.Aviii
64,1412,English,Oral and Written Conventions/Conventions,110.14.b.22.B,3,use the complete subject and the complete predicate in a sentence; and,use the complete subject and the complete predicate in a sentence.,157811,110.14.22.B
65,1413,English,Oral and Written Conventions/Conventions,110.14.b.22.C,3,use complete simple and compound sentences with correct subject-verb agreement.,use complete simple and compound sentences with correct subject-verb agreement.,157812,110.14.22.C
66,1414,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23,3,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions. Students are expected to:","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions.",175516,110.14.23
67,1415,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.A,3,write legibly in cursive script with spacing between words in a sentence;,write legibly in cursive script with spacing between words in a sentence.,157813,110.14.23.A
68,1416,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.B,3,use capitalization for:,use capitalization for,175794,110.14.23.B
69,1417,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.B.i,3,geographical names and places;,use capitalization for geographical names and places.,157814,110.14.23.Bi
70,1418,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.B.ii,3,historical periods; and,use capitalization for historical periods.,157815,110.14.23.Bii
71,1372,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.B.iii,3,official titles of people;,use capitalization for official titles of people.,157816,110.14.23.Biii
72,1373,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.C,3,recognize and use punctuation marks including:,recognize and use punctuation marks including,175795,110.14.23.C
73,1374,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.C.i,3,apostrophes in contractions and possessives; and,recognize and use punctuation marks including apostrophes in contractions and possessives.,157817,110.14.23.Ci
74,1375,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.C.ii,3,commas in series and dates; and,recognize and use punctuation marks including commas in series and dates.,157818,110.14.23.Cii
75,1419,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.14.b.23.D,3,use correct mechanics including paragraph indentations.,use correct mechanics including paragraph indentations.,157819,110.14.23.D
76,1420,English,Oral and Written Conventions/Spelling,110.14.b.24,3,Oral and Written Conventions/Spelling. Students spell correctly. Students are expected to:,Oral and Written Conventions/Spelling. Students spell correctly.,175517,110.14.24
77,1421,English,Oral and Written Conventions/Spelling,110.14.b.24.A,3,"use knowledge of letter sounds, word parts, word segmentation, and syllabication to spell;","use knowledge of letter sounds, word parts, word segmentation, and syllabication to spell.",157820,110.14.24.A
78,1422,English,Oral and Written Conventions/Spelling,110.14.b.24.B,3,spell words with more advanced orthographic patterns and rules:,spell words with more advanced orthographic patterns and rules,175796,110.14.24.B
79,1423,English,Oral and Written Conventions/Spelling,110.14.b.24.B.i,3,consonant doubling when adding an ending;,spell words with more advanced orthographic patterns and rules consonant doubling when adding an ending.,157821,110.14.24.Bi
80,1424,English,Oral and Written Conventions/Spelling,110.14.b.24.B.ii,3,"dropping final ""e"" when endings are added (e.g., -ing, -ed);","spell words with more advanced orthographic patterns and rules dropping final ""e"" when endings are added (e.g., -ing, -ed).",157822,110.14.24.Bii
81,1425,English,Oral and Written Conventions/Spelling,110.14.b.24.B.iii,3,changing y to i before adding an ending;,spell words with more advanced orthographic patterns and rules changing y to i before adding an ending.,157823,110.14.24.Biii
82,1426,English,Oral and Written Conventions/Spelling,110.14.b.24.B.iv,3,double consonants in middle of words;,spell words with more advanced orthographic patterns and rules double consonants in middle of words.,157824,110.14.24.Biv
83,1427,English,Oral and Written Conventions/Spelling,110.14.b.24.B.v,3,"complex consonants (e.g., scr-, -dge, -tch); and","spell words with more advanced orthographic patterns and rules complex consonants (e.g., scr-, -dge, -tch).",157825,110.14.24.Bv
84,1428,English,Oral and Written Conventions/Spelling,110.14.b.24.B.vi,3,"abstract vowels (e.g., ou as in could, touch, through, bought);","spell words with more advanced orthographic patterns and rules abstract vowels (e.g., ou as in could, touch, through, bought).",157826,110.14.24.Bvi
85,1429,English,Oral and Written Conventions/Spelling,110.14.b.24.C,3,spell high-frequency and compound words from a commonly used list;,spell high-frequency and compound words from a commonly used list.,157827,110.14.24.C
86,1430,English,Oral and Written Conventions/Spelling,110.14.b.24.D,3,"spell words with common syllable constructions (e.g., closed, open, final stable syllable);","spell words with common syllable constructions (e.g., closed, open, final stable syllable).",157828,110.14.24.D
87,1431,English,Oral and Written Conventions/Spelling,110.14.b.24.E,3,"spell single syllable homophones (e.g., bear/bare; week/weak; road/rode);","spell single syllable homophones (e.g., bear/bare; week/weak; road/rode).",157829,110.14.24.E
88,1432,English,Oral and Written Conventions/Spelling,110.14.b.24.F,3,"spell complex contractions (e.g., should've, won't); and","spell complex contractions (e.g., should've, won't).",157830,110.14.24.F
89,1433,English,Oral and Written Conventions/Spelling,110.14.b.24.G,3,use print and electronic resources to find and check correct spellings.,use print and electronic resources to find and check correct spellings.,157831,110.14.24.G
90,1434,English,Research/Research Plan,110.14.b.25,3,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them. Students are expected to:,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.,175518,110.14.25
91,1435,English,Research/Research Plan,110.14.b.25.A,3,"generate research topics from personal interests or by brainstorming with others, narrow to one topic, and formulate open-ended questions about the major research topic; and","generate research topics from personal interests or by brainstorming with others, narrow to one topic, and formulate open-ended questions about the major research topic.",157832,110.14.25.A
92,1436,English,Research/Research Plan,110.14.b.25.B,3,"generate a research plan for gathering relevant information (e.g., surveys, interviews, encyclopedias) about the major research question.","generate a research plan for gathering relevant information (e.g., surveys, interviews, encyclopedias) about the major research question.",157833,110.14.25.B
93,1437,English,Research/Gathering Sources,110.14.b.26,3,"Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather. Students are expected to:","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather.",175519,110.14.26
94,1438,English,Research/Gathering Sources,110.14.b.26.A,3,"follow the research plan to collect information from multiple sources of information, both oral and written, including:","follow the research plan to collect information from multiple sources of information, both oral and written, including",175797,110.14.26.A
95,1439,English,Research/Gathering Sources,110.14.b.26.A.i,3,"student-initiated surveys, on-site inspections, and interviews;","follow the research plan to collect information from multiple sources of information, both oral and written, including student-initiated surveys, on-site inspections, and interviews.",157834,110.14.26.Ai
96,1440,English,Research/Gathering Sources,110.14.b.26.A.ii,3,"data from experts, reference texts, and online searches; and","follow the research plan to collect information from multiple sources of information, both oral and written, including data from experts, reference texts, and online searches.",157835,110.14.26.Aii
97,1441,English,Research/Gathering Sources,110.14.b.26.A.iii,3,"visual sources of information (e.g., maps, timelines, graphs) where appropriate;","follow the research plan to collect information from multiple sources of information, both oral and written, including visual sources of information (e.g., maps, timelines, graphs) where appropriate.",157836,110.14.26.Aiii
98,1442,English,Research/Gathering Sources,110.14.b.26.B,3,"use skimming and scanning techniques to identify data by looking at text features (e.g., bold print, captions, key words, italics);","use skimming and scanning techniques to identify data by looking at text features (e.g., bold print, captions, key words, italics).",157837,110.14.26.B
99,1443,English,Research/Gathering Sources,110.14.b.26.C,3,take simple notes and sort evidence into provided categories or an organizer;,take simple notes and sort evidence into provided categories or an organizer.,157838,110.14.26.C
100,1444,English,Research/Gathering Sources,110.14.b.26.D,3,"identify the author, title, publisher, and publication year of sources; and","identify the author, title, publisher, and publication year of sources.",157839,110.14.26.D
101,1445,English,Research/Gathering Sources,110.14.b.26.E,3,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,157840,110.14.26.E
102,1446,English,Research/Synthesizing Information,110.14.b.27,3,"Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information. Students are expected to improve the focus of research as a result of consulting expert sources (e.g., reference librarians and local experts on the topic).","improve the focus of research as a result of consulting expert sources (e.g., reference librarians and local experts on the topic).",157841,110.14.27.A
103,1447,English,Research/Organizing and Presenting Ideas,110.14.b.28,3,"Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience. Students are expected to draw conclusions through a brief written explanation and create a works-cited page from notes, including the author, title, publisher, and publication year for each source used.",draw conclusions through a brief written explanation and create a works-cited,157842,110.14.28.A
104,1448,English,Listening and Speaking/Listening,110.14.b.29,3,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity. Students are expected to:,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity.,175522,110.14.29
105,1449,English,Listening and Speaking/Listening,110.14.b.29.A,3,"listen attentively to speakers, ask relevant questions, and make pertinent comments; and","listen attentively to speakers, ask relevant questions, and make pertinent comments.",157843,110.14.29.A
106,1450,English,Listening and Speaking/Listening,110.14.b.29.B,3,"follow, restate, and give oral instructions that involve a series of related sequences of action.","follow, restate, and give oral instructions that involve a series of related sequences of action.",157844,110.14.29.B
107,1350,English,Reading/Fluency,110.14.b.3,3,"Reading/Fluency. Students read grade-level text with fluency and comprehension. Students are expected to read aloud grade-level appropriate text with fluency (rate, accuracy, expression, appropriate phrasing) and comprehension.","read aloud grade-level appropriate text with fluency (rate, accuracy, expression, appropriate phrasing) and comprehension.",157762,110.14.3.A
108,1451,English,Listening and Speaking/Speaking,110.14.b.30,3,"Listening and Speaking/Speaking. Students speak clearly and to the point, using the conventions of language. Students continue to apply earlier standards with greater complexity. Students are expected to speak coherently about the topic under discussion, employing eye contact, speaking rate, volume, enunciation, and the conventions of language to communicate ideas effectively.","speak coherently about the topic under discussion, employing eye contact, speaking rate, volume, enunciation, and the conventions of language to communicate ideas effectively.",157845,110.14.30.A
109,1452,English,Listening and Speaking/Teamwork,110.14.b.31,3,Listening and Speaking/Teamwork. Students work productively with others in teams. Students continue to apply earlier standards with greater complexity. Students are expected to participate in teacher- and student-led discussions by posing and answering questions with appropriate detail and by providing suggestions that build upon the ideas of others.,participate in teacher- and student-led discussions by posing and answering questions with appropriate detail and by providing suggestions that build upon the ideas of others.,157846,110.14.31.A
110,1351,English,Reading/Vocabulary Development,110.14.b.4,3,Reading/Vocabulary Development. Students understand new vocabulary and use it when reading and writing. Students are expected to:,Reading/Vocabulary Development. Students understand new vocabulary and use it when reading and writing.,175526,110.14.4
111,1352,English,Reading/Vocabulary Development,110.14.b.4.A,3,"identify the meaning of common prefixes (e.g., in-, dis-) and suffixes (e.g., -full, -less), and know how they change the meaning of roots;","identify the meaning of common prefixes (e.g., ing-, dis-) and suffixes (e.g., -full, -less), and know how they change the meaning of roots.",157763,110.14.4.A
112,1353,English,Reading/Vocabulary Development,110.14.b.4.B,3,use context to determine the relevant meaning of unfamiliar words or distinguish among multiple meaning words and homographs;,use context to determine the relevant meaning of unfamiliar words or distinguish among multiple meaning words and homographs.,157764,110.14.4.B
113,1354,English,Reading/Vocabulary Development,110.14.b.4.C,3,"identify and use antonyms, synonyms, homographs, and homophones;","identify and use antonyms, synonyms, homographs, and homophones.",157765,110.14.4.C
114,1355,English,Reading/Vocabulary Development,110.14.b.4.D,3,"identify and apply playful uses of language (e.g., tongue twisters, palindromes, riddles); and","identify and apply playful uses of language (e.g., tongue twisters, palindromes, riddles).",157766,110.14.4.D
