,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
10,1580,English,Reading/Comprehension of Informational Text/Persuasive Text,110.16.b.12.B,5,"recognize exaggerated, contradictory, or misleading statements in text.","recognize exaggerated, contradictory, or misleading statements in text.",157951,110.16.12.B
11,1587,English,Reading/Comprehension of Informational Text/Procedural Texts,110.16.b.13,5,Reading/Comprehension of Informational Text/Procedural Texts. Students understand how to glean and use information in procedural texts and documents. Students are expected to:,Reading/Comprehension of Informational Text/Procedural Texts. Students understand how to glean and use information in procedural texts and documents.,175565,110.16.13
12,1581,English,Reading/Comprehension of Informational Text/Procedural Texts,110.16.b.13.A,5,"interpret details from procedural text to complete a task, solve a problem, or perform procedures; and","interpret details from procedural text to complete a task, solve a problem, or perform procedures.",157952,110.16.13.A
13,1588,English,Reading/Comprehension of Informational Text/Procedural Texts,110.16.b.13.B,5,"interpret factual or quantitative information presented in maps, charts, illustrations, graphs, timelines, tables, and diagrams.","interpret factual or quantitative information presented in maps, charts, illustrations, graphs, timelines, tables, and diagrams.",157953,110.16.13.B
14,1589,English,Reading/Media Literacy,110.16.b.14,5,"Reading/Media Literacy. Students use comprehension skills to analyze how words, images, graphics, and sounds work together in various forms to impact meaning. Students continue to apply earlier standards with greater depth in increasingly more complex texts. Students are expected to:","Reading/Media Literacy. Students use comprehension skills to analyze how words, images, graphics, and sounds work together in various forms to impact meaning. Students continue to apply earlier standards with greater depth in increasingly more complex texts.",175566,110.16.14
15,1567,English,Reading/Media Literacy,110.16.b.14.A,5,"explain how messages conveyed in various forms of media are presented differently (e.g., documentaries, online information, televised news);","explain how messages conveyed in various forms of media are presented differently (e.g., documentaries, online information, televised news).",157954,110.16.14.A
16,1568,English,Reading/Media Literacy,110.16.b.14.B,5,"consider the difference in techniques used in media (e.g., commercials, documentaries, news);","consider the difference in techniques used in media (e.g., commercials, documentaries, news).",157955,110.16.14.B
17,1590,English,Reading/Media Literacy,110.16.b.14.C,5,identify the point of view of media presentations; and,identify the point of view of media presentations.,157956,110.16.14.C
18,1591,English,Reading/Media Literacy,110.16.b.14.D,5,analyze various digital media venues for levels of formality and informality.,analyze various digital media venues for levels of formality and informality.,157957,110.16.14.D
19,1592,English,Writing/Writing Process,110.16.b.15,5,"Writing/Writing Process. Students use elements of the writing process (planning, drafting, revising, editing, and publishing) to compose text. Students are expected to:","Writing/Writing Process. Students use elements of the writing process (planning, drafting, revising, editing, and publishing) to compose text.",175567,110.16.15
20,1593,English,Writing/Writing Process,110.16.b.15.A,5,"plan a first draft by selecting a genre appropriate for conveying the intended meaning to an audience, determining appropriate topics through a range of strategies (e.g., discussion, background reading, personal interests, interviews), and developing a thesis or controlling idea;","plan a first draft by selecting a genre appropriate for conveying the intended meaning to an audience, determining appropriate topics through a range of strategies (e.g., discussion, background reading, personal interests, interviews), and developing a thesis or controlling idea.",157958,110.16.15.A
21,1594,English,Writing/Writing Process,110.16.b.15.B,5,"develop drafts by choosing an appropriate organizational strategy (e.g., sequence of events, cause-effect, compare-contrast) and building on ideas to create a focused, organized, and coherent piece of writing;","develop drafts by choosing an appropriate organizational strategy (e.g., sequence of events, cause-effect, compare-contrast) and building on ideas to create a focused, organized, and coherent piece of writing.",157959,110.16.15.B
22,1595,English,Writing/Writing Process,110.16.b.15.C,5,"revise drafts to clarify meaning, enhance style, include simple and compound sentences, and improve transitions by adding, deleting, combining, and rearranging sentences or larger units of text after rethinking how well questions of purpose, audience, and genre have been addressed;","revise drafts to clarify meaning, enhance style, include simple and compound sentences, and improve transitions by adding, deleting, combining, and rearranging sentences or larger units of text after rethinking how well questions of purpose, audience, and genre have been addressed.",157960,110.16.15.C
23,1596,English,Writing/Writing Process,110.16.b.15.D,5,"edit drafts for grammar, mechanics, and spelling; and","edit drafts for grammar, mechanics, and spelling.",157961,110.16.15.D
24,1597,English,Writing/Writing Process,110.16.b.15.E,5,revise final draft in response to feedback from peers and teacher and publish written work for appropriate audiences.,revise final draft in response to feedback from peers and teacher and publish written work for appropriate audiences.,157962,110.16.15.E
25,1598,English,Writing/Literary Texts,110.16.b.16,5,"Writing/Literary Texts. Students write literary texts to express their ideas and feelings about real or imagined people, events, and ideas. Students are expected to:","Writing/Literary Texts. Students write literary texts to express their ideas and feelings about real or imagined people, events, and ideas.",175568,110.16.16
26,1599,English,Writing/Literary Texts,110.16.b.16.A,5,write imaginative stories that include:,write imaginative stories that include,175804,110.16.16.A
27,1600,English,Writing/Literary Texts,110.16.b.16.A.i,5,"a clearly defined focus, plot, and point of view;","write imaginative stories that include a clearly defined focus, plot, and point of view.",157963,110.16.16.Ai
28,1601,English,Writing/Literary Texts,110.16.b.16.A.ii,5,"a specific, believable setting created through the use of sensory details; and","write imaginative stories that include a specific, believable setting created through the use of sensory details.",157964,110.16.16.Aii
29,1602,English,Writing/Literary Texts,110.16.b.16.A.iii,5,dialogue that develops the story; and,write imaginative stories that include dialogue that develops the story.,157965,110.16.16.Aiii
30,1603,English,Writing/Literary Texts,110.16.b.16.B,5,write poems using:,write poems using,175805,110.16.16.B
31,1604,English,Writing/Literary Texts,110.16.b.16.B.i,5,"poetic techniques (e.g., alliteration, onomatopoeia);","write poems using poetic techniques (e.g., alliteration, onomatopoeia).",157966,110.16.16.Bi
32,1605,English,Writing/Literary Texts,110.16.b.16.B.ii,5,"figurative language (e.g., similes, metaphors); and","write poems using figurative language (e.g., similes, metaphors).",157967,110.16.16.Bii
33,1606,English,Writing/Literary Texts,110.16.b.16.B.iii,5,"graphic elements (e.g., capital letters, line length).","write poems using graphic elements (e.g., capital letters, line length).",157968,110.16.16.Biii
34,1607,English,Writing,110.16.b.17,5,Writing. Students write about their own experiences. Students are expected to write a personal narrative that conveys thoughts and feelings about an experience.,write a personal narrative that conveys thoughts and feelings about an experience.,157969,110.16.17.A
35,1608,English,Writing/Expository and Procedural Texts,110.16.b.18,5,Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes. Students are expected to:,Writing/Expository and Procedural Texts. Students write expository and procedural or work-related texts to communicate ideas and information to specific audiences for specific purposes.,175570,110.16.18
36,1609,English,Writing/Expository and Procedural Texts,110.16.b.18.A,5,create multi-paragraph essays to convey information about the topic that:,create multi-paragraph essays to convey information about the topic that,175806,110.16.18.A
37,1610,English,Writing/Expository and Procedural Texts,110.16.b.18.A.i,5,present effective introductions and concluding paragraphs;,create multi-paragraph essays to convey information about the topic that present effective introductions and concluding paragraphs.,157970,110.16.18.Ai
38,1611,English,Writing/Expository and Procedural Texts,110.16.b.18.A.ii,5,guide and inform the reader's understanding of key ideas and evidence;,create multi-paragraph essays to convey information about the topic that guide and inform the reader's understanding of key ideas and evidence.,157971,110.16.18.Aii
39,1612,English,Writing/Expository and Procedural Texts,110.16.b.18.A.iii,5,"include specific facts, details, and examples in an appropriately organized structure; and","create multi-paragraph essays to convey information about the topic that include specific facts, details, and examples in an appropriately organized structure.",157972,110.16.18.Aiii
40,1613,English,Writing/Expository and Procedural Texts,110.16.b.18.A.iv,5,use a variety of sentence structures and transitions to link paragraphs;,create multi-paragraph essays to convey information about the topic that use a variety of sentence structures and transitions to link paragraphs.,157973,110.16.18.Aiv
41,1614,English,Writing/Expository and Procedural Texts,110.16.b.18.B,5,"write formal and informal letters that convey ideas, include important information, demonstrate a sense of closure, and use appropriate conventions (e.g., date, salutation, closing); and","write formal and informal letters that convey ideas, include important information, demonstrate a sense of closure, and use appropriate conventions (e.g., date, salutation, closing).",157974,110.16.18.B
42,1615,English,Writing/Expository and Procedural Texts,110.16.b.18.C,5,write responses to literary or expository texts and provide evidence from the text to demonstrate understanding.,write responses to literary or expository texts and provide evidence from the text to demonstrate understanding.,157975,110.16.18.C
43,1616,English,Writing/Persuasive Texts,110.16.b.19,5,"Writing/Persuasive Texts. Students write persuasive texts to influence the attitudes or actions of a specific audience on specific issues. Students are expected to write persuasive essays for appropriate audiences that establish a position and include sound reasoning, detailed and relevant evidence, and consideration of alternatives.","write persuasive essays for appropriate audiences that establish a position and include sound reasoning, detailed and relevant evidence, and consideration of alternatives.",157976,110.16.19.A
44,1552,English,Reading/Vocabulary Development,110.16.b.2,5,Reading/Vocabulary Development. Students understand new vocabulary and use it when reading and writing. Students are expected to:,Reading/Vocabulary Development. Students understand new vocabulary and use it when reading and writing.,175572,110.16.2
45,1553,English,Reading/Vocabulary Development,110.16.b.2.A,5,"determine the meaning of grade-level academic English words derived from Latin, Greek, or other linguistic roots and affixes;","determine the meaning of grade-level academic English words derived from Latin, Greek, or other linguistic roots and affixes.",157928,110.16.2.A
46,1557,English,Reading/Vocabulary Development,110.16.b.2.B,5,"use context (e.g., in-sentence restatement) to determine or clarify the meaning of unfamiliar or multiple meaning words;","use context (e.g., in-sentence restatement) to determine or clarify the meaning of unfamiliar or multiple meaning words.",157929,110.16.2.B
47,1558,English,Reading/Vocabulary Development,110.16.b.2.C,5,produce analogies with known antonyms and synonyms;,produce analogies with known antonyms and synonyms.,157930,110.16.2.C
48,1559,English,Reading/Vocabulary Development,110.16.b.2.D,5,"identify and explain the meaning of common idioms, adages, and other sayings; and","identify and explain the meaning of common idioms, adages, and other sayings.",157931,110.16.2.D
49,1560,English,Reading/Vocabulary Development,110.16.b.2.E,5,"use a dictionary, a glossary, or a thesaurus (printed or electronic) to determine the meanings, syllabication, pronunciations, alternate word choices, and parts of speech of words.","use a dictionary, a glossary, or a thesaurus (printed or electronic) to determine the meanings, syllabication, pronunciations, alternate word choices, and parts of speech of words.",157932,110.16.2.E
50,1617,English,Oral and Written Conventions/Conventions,110.16.b.20,5,Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students continue to apply earlier standards with greater complexity. Students are expected to:,Oral and Written Conventions/Conventions. Students understand the function of and use the conventions of academic language when speaking and writing. Students continue to apply earlier standards with greater complexity.,175573,110.16.20
51,1618,English,Oral and Written Conventions/Conventions,110.16.b.20.A,5,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking:","use and understand the function of the following parts of speech in the context of reading, writing, and speaking",175807,110.16.20.A
52,1619,English,Oral and Written Conventions/Conventions,110.16.b.20.A.i,5,verbs (irregular verbs and active voice);,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking verbs (irregular verbs and active voice).",157977,110.16.20.Ai
53,1620,English,Oral and Written Conventions/Conventions,110.16.b.20.A.ii,5,"collective nouns (e.g., class, public);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking collective nouns (e.g., class, public).",157978,110.16.20.Aii
54,1621,English,Oral and Written Conventions/Conventions,110.16.b.20.A.iii,5,"adjectives (e.g., descriptive, including origins: French windows, American cars) and their comparative and superlative forms (e.g., good, better, best);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adjectives (e.g., descriptive, including origins: French windows, American cars) and their comparative and superlative forms (e.g., good, better, best).",157979,110.16.20.Aiii
55,1622,English,Oral and Written Conventions/Conventions,110.16.b.20.A.iv,5,"adverbs (e.g., frequency: usually, sometimes; intensity: almost, a lot);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adverbs (e.g., frequency: usually, sometimes; intensity: almost, a lot).",157980,110.16.20.Aiv
56,1623,English,Oral and Written Conventions/Conventions,110.16.b.20.A.v,5,"prepositions and prepositional phrases to convey location, time, direction, or to provide details;","use and understand the function of the following parts of speech in the context of reading, writing, and speaking prepositions and prepositional phrases to convey location, time, direction, or to provide details.",157981,110.16.20.Av
57,1624,English,Oral and Written Conventions/Conventions,110.16.b.20.A.vi,5,"indefinite pronouns (e.g., all, both, nothing, anything);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking indefinite pronouns (e.g., all, both, nothing, anything).",157982,110.16.20.Avi
58,1625,English,Oral and Written Conventions/Conventions,110.16.b.20.A.vii,5,"subordinating conjunctions (e.g., while, because, although, if); and","use and understand the function of the following parts of speech in the context of reading, writing, and speaking subordinating conjunctions (e.g., while, because, although, if).",157983,110.16.20.Avii
59,1626,English,Oral and Written Conventions/Conventions,110.16.b.20.A.viii,5,"transitional words (e.g., also, therefore);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking transitional words (e.g., also, therefore).",157984,110.16.20.Aviii
60,1627,English,Oral and Written Conventions/Conventions,110.16.b.20.B,5,use the complete subject and the complete predicate in a sentence; and,use the complete subject and the complete predicate in a sentence.,157985,110.16.20.B
61,1628,English,Oral and Written Conventions/Conventions,110.16.b.20.C,5,use complete simple and compound sentences with correct subject-verb agreement.,use complete simple and compound sentences with correct subject-verb agreement.,157986,110.16.20.C
62,1629,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21,5,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions. Students are expected to:","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions.",175574,110.16.21
63,1630,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.A,5,use capitalization for:,use capitalization for,175808,110.16.21.A
64,1631,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.A.i,5,abbreviations;,use capitalization for abbreviations.,157987,110.16.21.Ai
65,1632,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.A.ii,5,initials and acronyms; and,use capitalization for initials and acronyms.,157988,110.16.21.Aii
66,1633,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.A.iii,5,organizations;,use capitalization for organizations.,157989,110.16.21.Aiii
67,1634,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.B,5,recognize and use punctuation marks including:,recognize and use punctuation marks including,175809,110.16.21.B
68,1635,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.B.i,5,commas in compound sentences; and,recognize and use punctuation marks including commas in compound sentences.,157990,110.16.21.Bi
69,1636,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.B.ii,5,proper punctuation and spacing for quotations; and,recognize and use punctuation marks including proper punctuation and spacing for quotations.,157991,110.16.21.Bii
70,1637,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.16.b.21.C,5,use proper mechanics including italics and underlining for titles and emphasis.,use proper mechanics including italics and underlining for titles and emphasis.,157992,110.16.21.C
71,1638,English,Oral and Written Conventions/Spelling,110.16.b.22,5,Oral and Written Conventions/Spelling. Students spell correctly. Students are expected to:,Oral and Written Conventions/Spelling. Students spell correctly.,175575,110.16.22
72,1639,English,Oral and Written Conventions/Spelling,110.16.b.22.A,5,spell words with more advanced orthographic patterns and rules:,spell words with more advanced orthographic patterns and rules,175810,110.16.22.A
73,1640,English,Oral and Written Conventions/Spelling,110.16.b.22.A.i,5,"consonant changes (e.g.,/t/ to/sh/ in select, selection;/k/ to/sh/ in music, musician);","spell words with more advanced orthographic patterns and rules consonant changes (e.g., /t/ to /sh/ in select, selection; /k/ to /sh/ in music, musician).",157993,110.16.22.Ai
74,1641,English,Oral and Written Conventions/Spelling,110.16.b.22.A.ii,5,"vowel changes (e.g., long to short in crime, criminal; long to schwa in define, definition; short to schwa in legality, legal); and","spell words with more advanced orthographic patterns and rules vowel changes (e.g., long to short in crime, criminal; long to schwa in define, definition; short to schwa in legality, legal).",157994,110.16.22.Aii
75,1642,English,Oral and Written Conventions/Spelling,110.16.b.22.A.iii,5,"silent and sounded consonants (e.g., haste, hasten; sign, signal; condemn, condemnation);","spell words with more advanced orthographic patterns and rules silent and sounded consonants (e.g., haste, hasten; sign, signal; condemn, condemnation).",157995,110.16.22.Aiii
76,1643,English,Oral and Written Conventions/Spelling,110.16.b.22.B,5,spell words with:,spell words with,175811,110.16.22.B
77,1644,English,Oral and Written Conventions/Spelling,110.16.b.22.B.i,5,"Greek Roots (e.g., tele, photo, graph, meter);","spell words with Greek Roots (e.g., tele, photo, graph, meter).",157996,110.16.22.Bi
78,1645,English,Oral and Written Conventions/Spelling,110.16.b.22.B.ii,5,"Latin Roots (e.g., spec, scrib, rupt, port, ject, dict);","spell words with Latin Roots (e.g., spec, scrib, rupt, port, ject, dict).",157997,110.16.22.Bii
79,1646,English,Oral and Written Conventions/Spelling,110.16.b.22.B.iii,5,"Greek suffixes (e.g., -ology, -phobia, -ism, -ist); and","spell words with Greek suffixes (e.g., -ology, -phobia, -ism, -ist).",157998,110.16.22.Biii
80,1647,English,Oral and Written Conventions/Spelling,110.16.b.22.B.iv,5,"Latin derived suffixes (e.g., -able, -ible; -ance, -ence);","spell words with Latin derived suffixes (e.g., -able, -ible; -ance, -ence).",157999,110.16.22.Biv
81,1648,English,Oral and Written Conventions/Spelling,110.16.b.22.C,5,"differentiate between commonly confused terms (e.g., its, it's; affect, effect);","differentiate between commonly confused terms (e.g., its, it's; affect, effect).",158000,110.16.22.C
82,1649,English,Oral and Written Conventions/Spelling,110.16.b.22.D,5,use spelling patterns and rules and print and electronic resources to determine and check correct spellings; and,use spelling patterns and rules and print and electronic resources to determine and check correct spellings.,158001,110.16.22.D
83,1650,English,Oral and Written Conventions/Spelling,110.16.b.22.E,5,know how to use the spell-check function in word processing while understanding its limitations.,know how to use the spell-check function in word processing while understanding its limitations.,158002,110.16.22.E
84,1651,English,Research/Research Plan,110.16.b.23,5,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them. Students are expected to:,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.,175576,110.16.23
85,1652,English,Research/Research Plan,110.16.b.23.A,5,"brainstorm, consult with others, decide upon a topic, and formulate open-ended questions to address the major research topic; and","brainstorm, consult with others, decide upon a topic, and formulate open-ended questions to address the major research topic.",158003,110.16.23.A
86,1653,English,Research/Research Plan,110.16.b.23.B,5,generate a research plan for gathering relevant information about the major research question.,generate a research plan for gathering relevant information about the major research question.,158004,110.16.23.B
87,1654,English,Research/Gathering Sources,110.16.b.24,5,"Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather. Students are expected to:","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather.",175577,110.16.24
88,1655,English,Research/Gathering Sources,110.16.b.24.A,5,"follow the research plan to collect data from a range of print and electronic resources (e.g., reference texts, periodicals, web pages, online sources) and data from experts;","follow the research plan to collect data from a range of print and electronic resources (e.g., reference texts, periodicals, web pages, online sources) and data from experts.",158005,110.16.24.A
89,1656,English,Research/Gathering Sources,110.16.b.24.B,5,differentiate between primary and secondary sources;,differentiate between primary and secondary sources.,158006,110.16.24.B
90,1657,English,Research/Gathering Sources,110.16.b.24.C,5,"record data, utilizing available technology (e.g., word processors) in order to see the relationships between ideas, and convert graphic/visual data (e.g., charts, diagrams, timelines) into written notes;","record data, utilizing available technology (e.g., word processors) in order to see the relationships between ideas, and convert graphic/visual data (e.g., charts, diagrams, timelines) into written notes.",158007,110.16.24.C
91,1658,English,Research/Gathering Sources,110.16.b.24.D,5,"identify the source of notes (e.g., author, title, page number) and record bibliographic information concerning those sources according to a standard format; and","identify the source of notes (e.g., author, title, page number) and record bibliographic information concerning those sources according to a standard format.",158008,110.16.24.D
92,1659,English,Research/Gathering Sources,110.16.b.24.E,5,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,158009,110.16.24.E
93,1660,English,Research/Synthesizing Information,110.16.b.25,5,Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information. Students are expected to:,Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information.,175578,110.16.25
94,1661,English,Research/Synthesizing Information,110.16.b.25.A,5,"refine the major research question, if necessary, guided by the answers to a secondary set of questions; and","refine the major research question, if necessary, guided by the answers to a secondary set of questions.",158010,110.16.25.A
95,1662,English,Research/Synthesizing Information,110.16.b.25.B,5,"evaluate the relevance, validity, and reliability of sources for the research.","evaluate the relevance, validity, and reliability of sources for the research.",158011,110.16.25.B
96,1663,English,Research/Organizing and Presenting Ideas,110.16.b.26,5,Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience. Students are expected to synthesize the research into a written or an oral presentation that:,Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience.,175579,110.16.26
97,1664,English,Research/Organizing and Presenting Ideas,110.16.b.26.A,5,compiles important information from multiple sources;,compiles important information from multiple sources.,158012,110.16.26.A
98,1665,English,Research/Organizing and Presenting Ideas,110.16.b.26.B,5,"develops a topic sentence, summarizes findings, and uses evidence to support conclusions;","develops a topic sentence, summarizes findings, and uses evidence to support conclusions.",158013,110.16.26.B
99,1666,English,Research/Organizing and Presenting Ideas,110.16.b.26.C,5,presents the findings in a consistent format; and,presents the findings in a consistent format.,158014,110.16.26.C
100,1667,English,Research/Organizing and Presenting Ideas,110.16.b.26.D,5,"uses quotations to support ideas and an appropriate form of documentation to acknowledge sources (e.g., bibliography, works cited).","uses quotations to support ideas and an appropriate form of documentation to acknowledge sources (e.g., bibliography, works cited).",158015,110.16.26.D
101,1668,English,Listening and Speaking/Listening,110.16.b.27,5,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity. Students are expected to:,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity.,175580,110.16.27
102,1669,English,Listening and Speaking/Listening,110.16.b.27.A,5,listen to and interpret a speaker's messages (both verbal and nonverbal) and ask questions to clarify the speaker's purpose or perspective;,listen to and interpret a speaker's messages (both verbal and nonverbal) and ask questions to clarify the speaker's purpose or perspective.,158016,110.16.27.A
103,1670,English,Listening and Speaking/Listening,110.16.b.27.B,5,"follow, restate, and give oral instructions that include multiple action steps; and","follow, restate, and give oral instructions that include multiple action steps.",158017,110.16.27.B
104,1671,English,Listening and Speaking/Listening,110.16.b.27.C,5,determine both main and supporting ideas in the speaker's message.,determine both main and supporting ideas in the speaker's message.,158018,110.16.27.C
105,1672,English,Listening and Speaking/Speaking,110.16.b.28,5,"Listening and Speaking/Speaking. Students speak clearly and to the point, using the conventions of language. Students continue to apply earlier standards with greater complexity. Students are expected to give organized presentations employing eye contact, speaking rate, volume, enunciation, natural gestures, and conventions of language to communicate ideas effectively.","give organized presentations employing eye contact, speaking rate, volume, enunciation, natural gestures, and conventions of language to communicate ideas effectively.",158019,110.16.28.A
106,1673,English,Listening and Speaking/Teamwork,110.16.b.29,5,Listening and Speaking/Teamwork. Students work productively with others in teams. Students continue to apply earlier standards with greater complexity. Students are expected to participate in student-led discussions by eliciting and considering suggestions from other group members and by identifying points of agreement and disagreement.,participate in student-led discussions by eliciting and considering suggestions from other group members and by identifying points of agreement and disagreement.,158020,110.16.29.A
107,1561,English,Reading/Comprehension of Literary Text/Theme and Genre,110.16.b.3,5,"Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding.",175583,110.16.3
108,1562,English,Reading/Comprehension of Literary Text/Theme and Genre,110.16.b.3.A,5,compare and contrast the themes or moral lessons of several works of fiction from various cultures;,compare and contrast the themes or moral lessons of several works of fiction from various cultures.,157933,110.16.3.A
109,1563,English,Reading/Comprehension of Literary Text/Theme and Genre,110.16.b.3.B,5,describe the phenomena explained in origin myths from various cultures; and,describe the phenomena explained in origin myths from various cultures.,157934,110.16.3.B
110,1564,English,Reading/Comprehension of Literary Text/Theme and Genre,110.16.b.3.C,5,explain the effect of a historical event or movement on the theme of a work of literature.,explain the effect of a historical event or movement on the theme of a work of literature.,157935,110.16.3.C
111,1565,English,Reading/Comprehension of Literary Text/Poetry,110.16.b.4,5,"Reading/Comprehension of Literary Text/Poetry. Students understand, make inferences and draw conclusions about the structure and elements of poetry and provide evidence from text to support their understanding. Students are expected to analyze how poets use sound effects (e.g., alliteration, internal rhyme, onomatopoeia, rhyme scheme) to reinforce meaning in poems.","analyze how poets use sound effects (e.g., alliteration, internal rhyme, onomatopoeia, rhyme scheme) to reinforce meaning in poems.",157936,110.16.4.A
