,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
41,1508,English,Oral and Written Conventions/Conventions,110.15.b.20.A.i,4,verbs (irregular verbs);,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking verbs (irregular verbs).",157888,110.15.20.Ai
42,1509,English,Oral and Written Conventions/Conventions,110.15.b.20.A.ii,4,"nouns (singular/plural, common/proper);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking nouns (singular/plural, common/proper).",157889,110.15.20.Aii
43,1512,English,Oral and Written Conventions/Conventions,110.15.b.20.A.iii,4,"adjectives (e.g., descriptive, including purpose: sleeping bag, frying pan) and their comparative and superlative forms (e.g., fast, faster, fastest);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adjectives (e.g., descriptive, including purpose: sleeping bag, frying pan) and their comparative and superlative forms (e.g., fast, faster, fastest).",157890,110.15.20.Aiii
44,1510,English,Oral and Written Conventions/Conventions,110.15.b.20.A.iv,4,"adverbs (e.g., frequency: usually, sometimes; intensity: almost, a lot);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking adverbs (e.g., frequency: usually, sometimes; intensity: almost, a lot).",157891,110.15.20.Aiv
45,1486,English,Oral and Written Conventions/Conventions,110.15.b.20.A.v,4,"prepositions and prepositional phrases to convey location, time, direction, or to provide details;","use and understand the function of the following parts of speech in the context of reading, writing, and speaking prepositions and prepositional phrases to convey location, time, direction, or to provide details.",157892,110.15.20.Av
46,1487,English,Oral and Written Conventions/Conventions,110.15.b.20.A.vi,4,"reflexive pronouns (e.g., myself, ourselves);","use and understand the function of the following parts of speech in the context of reading, writing, and speaking reflexive pronouns (e.g., myself, ourselves).",157893,110.15.20.Avi
47,1488,English,Oral and Written Conventions/Conventions,110.15.b.20.A.vii,4,"correlative conjunctions (e.g., either/or, neither/nor); and","use and understand the function of the following parts of speech in the context of reading, writing, and speaking correlative conjunctions (e.g., either/or, neither/nor).",157894,110.15.20.Avii
48,1513,English,Oral and Written Conventions/Conventions,110.15.b.20.A.viii,4,use time-order transition words and transitions that indicate a conclusion;,"use and understand the function of the following parts of speech in the context of reading, writing, and speaking use time order transition words and transitions that indicate a conclusion.",157895,110.15.20.Aviii
49,1514,English,Oral and Written Conventions/Conventions,110.15.b.20.B,4,use the complete subject and the complete predicate in a sentence; and,use the complete subject and the complete predicate in a sentence.,157896,110.15.20.B
50,1515,English,Oral and Written Conventions/Conventions,110.15.b.20.C,4,use complete simple and compound sentences with correct subject-verb agreement.,use complete simple and compound sentences with correct subject-verb agreement.,157897,110.15.20.C
51,1516,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21,4,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions. Students are expected to:","Oral and Written Conventions/Handwriting, Capitalization, and Punctuation. Students write legibly and use appropriate capitalization and punctuation conventions in their compositions.",175545,110.15.21
52,1517,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.A,4,write legibly by selecting cursive script or manuscript printing as appropriate;,write legibly by selecting cursive script or manuscript printing as appropriate.,157898,110.15.21.A
53,1518,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.B,4,use capitalization for:,use capitalization for,175800,110.15.21.B
54,1519,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.B.i,4,historical events and documents;,use capitalization for historical events and documents.,157899,110.15.21.Bi
55,1520,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.B.ii,4,"titles of books, stories, and essays; and","use capitalization for titles of books, stories, and essays.",157900,110.15.21.Bii
56,1521,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.B.iii,4,"languages, races, and nationalities; and","use capitalization for languages, races, and nationalities.",157901,110.15.21.Biii
57,1522,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.C,4,recognize and use punctuation marks including:,recognize and use punctuation marks including,175801,110.15.21.C
58,1523,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.C.i,4,commas in compound sentences; and,recognize and use punctuation marks including commas in compound sentences.,157902,110.15.21.Ci
59,1524,English,"Oral and Written Conventions/Handwriting, Capitalization, and Punctuation",110.15.b.21.C.ii,4,quotation marks.,recognize and use punctuation marks including quotation marks.,157903,110.15.21.Cii
60,1525,English,Oral and Written Conventions/Spelling,110.15.b.22,4,Oral and Written Conventions/Spelling. Students spell correctly. Students are expected to:,Oral and Written Conventions/Spelling. Students spell correctly.,175546,110.15.22
61,1526,English,Oral and Written Conventions/Spelling,110.15.b.22.A,4,spell words with more advanced orthographic patterns and rules:,spell words with more advanced orthographic patterns and rules plural rules,175802,110.15.22.A
62,1527,English,Oral and Written Conventions/Spelling,110.15.b.22.A.i,4,"plural rules (e.g., words ending in f as in leaf, leaves; adding -es);","spell words with more advanced orthographic patterns and rules plural rules (e.g., words ending in f as in leaf, leaves; adding -es).",157904,110.15.22.Ai
63,1528,English,Oral and Written Conventions/Spelling,110.15.b.22.A.ii,4,"irregular plurals (e.g., man/men, foot/feet, child/children);","spell words with more advanced orthographic patterns and rules irregular plurals (e.g., man/men, foot/feet, child/children).",157905,110.15.22.Aii
64,1529,English,Oral and Written Conventions/Spelling,110.15.b.22.A.iii,4,double consonants in middle of words;,spell words with more advanced orthographic patterns and rules double consonants in middle of words.,157906,110.15.22.Aiii
65,1530,English,Oral and Written Conventions/Spelling,110.15.b.22.A.iv,4,"other ways to spell sh (e.g., -sion, -tion, -cian); and","spell words with more advanced orthographic patterns and rules other ways to spell sh (e.g., -sion, -tion, -cian).",157907,110.15.22.Aiv
66,1531,English,Oral and Written Conventions/Spelling,110.15.b.22.A.v,4,"silent letters (e.g., knee, wring);","spell words with more advanced orthographic patterns and rules silent letters (e.g., knee, wring).",157908,110.15.22.Av
67,1532,English,Oral and Written Conventions/Spelling,110.15.b.22.B,4,"spell base words and roots with affixes (e.g., -ion, -ment, -ly, dis-, pre-);","spell base words and roots with affixes (e.g., -ion, -ment, -ly, dis-, pre-).",157909,110.15.22.B
68,1533,English,Oral and Written Conventions/Spelling,110.15.b.22.C,4,"spell commonly used homophones (e.g., there, they're, their; two, too, to); and","spell commonly used homophones (e.g., there, they're, their; two, too, to).",157910,110.15.22.C
69,1534,English,Oral and Written Conventions/Spelling,110.15.b.22.D,4,use spelling patterns and rules and print and electronic resources to determine and check correct spellings.,use spelling patterns and rules and print and electronic resources to determine and check correct spellings.,157911,110.15.22.D
70,1535,English,Research/Research Plan,110.15.b.23,4,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them. Students are expected to:,Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.,175547,110.15.23
71,1536,English,Research/Research Plan,110.15.b.23.A,4,"generate research topics from personal interests or by brainstorming with others, narrow to one topic, and formulate open-ended questions about the major research topic; and","generate research topics from personal interests or by brainstorming with others, narrow to one topic, and formulate open-ended questions about the major research topic.",157912,110.15.23.A
72,1537,English,Research/Research Plan,110.15.b.23.B,4,"generate a research plan for gathering relevant information (e.g., surveys, interviews, encyclopedias) about the major research question.","generate a research plan for gathering relevant information (e.g., surveys, interviews, encyclopedias) about the major research question.",157913,110.15.23.B
73,1538,English,Research/Gathering Sources,110.15.b.24,4,"Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather. Students are expected to:","Research/Gathering Sources. Students determine, locate, and explore the full range of relevant sources addressing a research question and systematically record the information they gather.",175548,110.15.24
74,1539,English,Research/Gathering Sources,110.15.b.24.A,4,"follow the research plan to collect information from multiple sources of information both oral and written, including:","follow the research plan to collect information from multiple sources of information both oral and written, including",175803,110.15.24.A
75,1540,English,Research/Gathering Sources,110.15.b.24.A.i,4,"student-initiated surveys, on-site inspections, and interviews;","follow the research plan to collect information from multiple sources of information both oral and written, including student-initiated surveys, on-site inspections, and interviews.",157914,110.15.24.Ai
76,1541,English,Research/Gathering Sources,110.15.b.24.A.ii,4,"data from experts, reference texts, and online searches; and","follow the research plan to collect information from multiple sources of information both oral and written, including data from experts, reference texts, and online searches.",157915,110.15.24.Aii
77,1542,English,Research/Gathering Sources,110.15.b.24.A.iii,4,"visual sources of information (e.g., maps, timelines, graphs) where appropriate;","follow the research plan to collect information from multiple sources of information both oral and written, including visual sources of information (e.g., maps, timelines, graphs) where appropriate.",157916,110.15.24.Aiii
78,1543,English,Research/Gathering Sources,110.15.b.24.B,4,"use skimming and scanning techniques to identify data by looking at text features (e.g., bold print, italics);","use skimming and scanning techniques to identify data by looking at text features (e.g., bold print, italics).",157917,110.15.24.B
79,1544,English,Research/Gathering Sources,110.15.b.24.C,4,take simple notes and sort evidence into provided categories or an organizer;,take simple notes and sort evidence into provided categories or an organizer.,157918,110.15.24.C
80,1545,English,Research/Gathering Sources,110.15.b.24.D,4,"identify the author, title, publisher, and publication year of sources; and","identify the author, title, publisher, and publication year of sources.",157919,110.15.24.D
81,1546,English,Research/Gathering Sources,110.15.b.24.E,4,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,differentiate between paraphrasing and plagiarism and identify the importance of citing valid and reliable sources.,157920,110.15.24.E
82,1547,English,Research/Synthesizing Information,110.15.b.25,4,"Research/Synthesizing Information. Students clarify research questions and evaluate and synthesize collected information. Students are expected to improve the focus of research as a result of consulting expert sources (e.g., reference librarians and local experts on the topic).","improve the focus of research as a result of consulting expert sources (e.g., reference librarians and local experts on the topic).",157921,110.15.25.A
83,1548,English,Research/Organizing and Presenting Ideas,110.15.b.26,4,"Research/Organizing and Presenting Ideas. Students organize and present their ideas and information according to the purpose of the research and their audience. Students are expected to draw conclusions through a brief written explanation and create a works-cited page from notes, including the author, title, publisher, and publication year for each source used.","draw conclusions through a brief written explanation and create a works-cited page from notes, including the author, title, publisher, and publication year for each source used.",157922,110.15.26.A
84,1549,English,Listening and Speaking/Listening,110.15.b.27,4,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity. Students are expected to:,Listening and Speaking/Listening. Students use comprehension skills to listen attentively to others in formal and informal settings. Students continue to apply earlier standards with greater complexity.,175551,110.15.27
85,1550,English,Listening and Speaking/Listening,110.15.b.27.A,4,"listen attentively to speakers, ask relevant questions, and make pertinent comments; and","listen attentively to speakers, ask relevant questions, and make pertinent comments.",157923,110.15.27.A
86,1551,English,Listening and Speaking/Listening,110.15.b.27.B,4,"follow, restate, and give oral instructions that involve a series of related sequences of action.","follow, restate, and give oral instructions that involve a series of related sequences of action.",157924,110.15.27.B
87,1554,English,Listening and Speaking/Speaking,110.15.b.28,4,"Listening and Speaking/Speaking. Students speak clearly and to the point, using the conventions of language. Students continue to apply earlier standards with greater complexity. Students are expected to express an opinion supported by accurate information, employing eye contact, speaking rate, volume, and enunciation, and the conventions of language to communicate ideas effectively.","express an opinion supported by accurate information, employing eye contact, speaking rate, volume, and enunciation, and the conventions of language to communicate ideas effectively.",157925,110.15.28.A
88,1555,English,Listening and Speaking/Teamwork,110.15.b.29,4,Listening and Speaking/Teamwork. Students work productively with others in teams. Students continue to apply earlier standards with greater complexity. Students are expected to participate in teacher- and student-led discussions by posing and answering questions with appropriate detail and by providing suggestions that build upon the ideas of others.,participate in teacher- and student-led discussions by posing and answering questions with appropriate detail and by providing suggestions that build upon the ideas of others.,157926,110.15.29.A
89,1460,English,Reading/Comprehension of Literary Text/Theme and Genre,110.15.b.3,4,"Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their understanding.",175554,110.15.3
90,1461,English,Reading/Comprehension of Literary Text/Theme and Genre,110.15.b.3.A,4,summarize and explain the lesson or message of a work of fiction as its theme; and,summarize and explain the lesson or message of a work of fiction as its theme.,157853,110.15.3.A
91,1462,English,Reading/Comprehension of Literary Text/Theme and Genre,110.15.b.3.B,4,"compare and contrast the adventures or exploits of characters (e.g., the trickster) in traditional and classical literature.","compare and contrast the adventures or exploits of characters (e.g., the trickster) in traditional and classical literature.",157854,110.15.3.B
92,1463,English,Reading/Comprehension of Literary Text/Poetry,110.15.b.4,4,"Reading/Comprehension of Literary Text/Poetry. Students understand, make inferences and draw conclusions about the structure and elements of poetry and provide evidence from text to support their understanding. Students are expected to explain how the structural elements of poetry (e.g., rhyme, meter, stanzas, line breaks) relate to form (e.g., lyrical poetry, free verse).","explain how the structural elements of poetry (e.g., rhyme, meter, stanzas, line breaks) relate to form (e.g., lyrical poetry, free verse).",157855,110.15.4.A
93,1464,English,Reading/Comprehension of Literary Text/Drama,110.15.b.5,4,"Reading/Comprehension of Literary Text/Drama. Students understand, make inferences and draw conclusions about the structure and elements of drama and provide evidence from text to support their understanding. Students are expected to describe the structural elements particular to dramatic literature.",describe the structural elements particular to dramatic literature.,157856,110.15.5.A
94,1465,English,Reading/Comprehension of Literary Text/Fiction,110.15.b.6,4,"Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding. Students are expected to:","Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding.",175557,110.15.6
95,1466,English,Reading/Comprehension of Literary Text/Fiction,110.15.b.6.A,4,sequence and summarize the plot's main events and explain their influence on future events;,sequence and summarize the plot's main events and explain their influence on future events.,157857,110.15.6.A
96,1467,English,Reading/Comprehension of Literary Text/Fiction,110.15.b.6.B,4,describe the interaction of characters including their relationships and the changes they undergo; and,describe the interaction of characters including their relationships and the changes they undergo.,157858,110.15.6.B
97,1468,English,Reading/Comprehension of Literary Text/Fiction,110.15.b.6.C,4,identify whether the narrator or speaker of a story is first or third person.,identify whether the narrator or speaker of a story is first or third person.,157859,110.15.6.C
98,1469,English,Reading/Comprehension of Literary Text/Literary Nonfiction,110.15.b.7,4,"Reading/Comprehension of Literary Text/Literary Nonfiction. Students understand, make inferences and draw conclusions about the varied structural patterns and features of literary nonfiction and provide evidence from text to support their understanding. Students are expected to identify similarities and differences between the events and characters' experiences in a fictional work and the actual events and experiences described in an author's biography or autobiography.",identify similarities and differences between the events and characters' experiences in a fictional work and the actual events and experiences described in an author's biography or autobiography.,157860,110.15.7.A
99,1470,English,Reading/Comprehension of Literary Text/Sensory Language,110.15.b.8,4,"Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding. Students are expected to identify the author's use of similes and metaphors to produce imagery.",identify the author's use of similes and metaphors to produce imagery.,157861,110.15.8.A
100,1474,English,Reading/Comprehension of Text/Independent Reading,110.15.b.9,4,"Reading/Comprehension of Text/Independent Reading. Students read independently for sustained periods of time and produce evidence of their reading. Students are expected to read independently for a sustained period of time and paraphrase what the reading was about, maintaining meaning and logical order (e.g., generate a reading log or journal; participate in book talks).","read independently for a sustained period of time and paraphrase what the reading was about, maintaining meaning and logical order (e.g., generate a reading log or journal; participate in book talks).",157862,110.15.9.A
