,row_id,academic_subject,reporting_category,teks_number,grade_levels,teks_text,aware_text,teks_id,teks_display_path
23,4739,Science,Matter and energy,112.16.b.5.C,5,identify changes that can occur in the physical properties of the ingredients of solutions such as dissolving salt in water or adding lemon juice to water.,"design an experiment to test the effect of force on an object such as a push or a pull, gravity, friction, or magnetism.",160156.0,112.15.6.D
24,4740,Science,"Force, motion, and energy",112.16.b.6,5,"Force, motion, and energy. The student knows that energy occurs in many forms and can be observed in cycles, patterns, and systems. The student is expected to:","examine properties of soils, including color and texture, capacity to retain water, and ability to support the growth of plants.",160157.0,112.15.7.A
25,4741,Science,"Force, motion, and energy",112.16.b.6.A,5,"explore the uses of energy, including mechanical, light, thermal, electrical, and sound energy;","observe and identify slow changes to Earth's surface caused by weathering, erosion, and deposition from water, wind, and ice.",160158.0,112.15.7.B
26,4742,Science,"Force, motion, and energy",112.16.b.6.B,5,"demonstrate that the flow of electricity in closed circuits can produce light, heat, or sound;","identify and classify Earth's renewable resources, including air, plants, water, and animals; and nonrenewable resources, including coal, oil, and natural gas; and the importance of conservation.",160159.0,112.15.7.C
27,4743,Science,"Force, motion, and energy",112.16.b.6.C,5,demonstrate that light travels in a straight line until it strikes an object and is reflected or travels through one medium to another and is refracted; and,"measure and record changes in weather and make predictions using weather maps, weather symbols, and a map key.",160160.0,112.15.8.A
28,4744,Science,"Force, motion, and energy",112.16.b.6.D,5,design a simple experimental investigation that tests the effect of force on an object.,describe and illustrate the continuous movement of water above and on the surface of Earth through the water cycle and explain the role of the Sun as a major source of energy in this process.,160161.0,112.15.8.B
29,4745,Science,Earth and space,112.16.b.7,5,Earth and space. The student knows Earth's surface is constantly changing and consists of useful resources. The student is expected to:,"collect and analyze data to identify sequences and predict patterns of change in shadows, tides, seasons, and the observable appearance of the Moon over time.",160162.0,112.15.8.C
30,4746,Science,Earth and space,112.16.b.7.A,5,explore the processes that led to the formation of sedimentary rocks and fossil fuels; and,"investigate that most producers need sunlight, water, and carbon dioxide to make their own food, while consumers are dependent on other organisms for food.",160163.0,112.15.9.A
31,4747,Science,Earth and space,112.16.b.7.B,5,"recognize how landforms such as deltas, canyons, and sand dunes are the result of changes to Earth's surface by wind, water, or ice.","describe the flow of energy through food webs, beginning with the Sun, and predict how changes in the ecosystem affect the food web such as a fire in a forest.",160164.0,112.15.9.B
32,4748,Science,Earth and space,112.16.b.8,5,"Earth and space. The student knows that there are recognizable patterns in the natural world and among the Sun, Earth, and Moon system. The student is expected to:",,,
33,4749,Science,Earth and space,112.16.b.8.A,5,differentiate between weather and climate;,,,
34,4750,Science,Earth and space,112.16.b.8.B,5,explain how the Sun and the ocean interact in the water cycle;,,,
35,4751,Science,Earth and space,112.16.b.8.C,5,demonstrate that Earth rotates on its axis once approximately every 24 hours causing the day/night cycle and the apparent movement of the Sun across the sky; and,,,
36,4752,Science,Earth and space,112.16.b.8.D,5,"identify and compare the physical characteristics of the Sun, Earth, and Moon.",,,
37,4753,Science,Organisms and environments,112.16.b.9,5,"Organisms and environments. The student knows that there are relationships, systems, and cycles within environments. The student is expected to:",,,
38,4754,Science,Organisms and environments,112.16.b.9.A,5,observe the way organisms live and survive in their ecosystem by interacting with the living and nonliving components;,,,
39,4755,Science,Organisms and environments,112.16.b.9.B,5,"describe the flow of energy within a food web, including the roles of the Sun, producers, consumers, and decomposers;",,,
40,4756,Science,Organisms and environments,112.16.b.9.C,5,"predict the effects of changes in ecosystems caused by living organisms, including humans, such as the overpopulation of grazers or the building of highways; and",,,
